ts,host,user,event,attempts,severity,ip,file,proc,dst,message,geo,notes,source,hour,day_of_week,month,is_weekend,is_off_hours,message_length,has_ip,has_error,has_attempts,is_suspicious,is_high_risk
2026-03-18T16:42:08Z,PROXY-57.secure.bank,ndash,URL,0.0,UNKNOWN,192.168.245.168,Z:\Finance\2026-02-27\iure.pptx,lsass.exe,,URL: ndash performed clearing operation,,AUDIT_BASELINE_FINI,palo_alto,16,2,3,0,0,39,0,0,0,0,0
2026-08-18T19:20:11Z,HR-04.financial.local,kchauhan,4702,0.0,MEDIUM,84.58.140.70,Z:\Finance\2026-03-16\ratione.js,java.exe,DC-58:9200,4702: kchauhan performed balance operation,Singapore,THREAT_BASELINE_PARI,windows_security,19,1,8,0,1,42,0,0,0,0,0
2026-05-26T23:18:59Z,CRM-24.core.banking,svc_etl_prod4,Send,0.0,LOW,192.168.98.170,,prometheus_v1.3,,Send: svc_etl_prod4 performed clearing operation,JP,AUDIT_BASELINE_ID,office365,23,1,5,0,1,48,0,0,0,0,0
2026-11-09T14:38:27Z,WKS-67.core.banking,judith.curry,workflow_run,0.0,LOW,206.96.102.52,,systemd_v1.3,SWIFT-72-dev.core.banking:8080,workflow_run: judith.curry performed audit operation,,THREAT_BASELINE_TRUT,github_actions,14,0,11,0,0,52,0,0,0,0,0
2027-01-15T11:04:40Z,,dbanerjee78,TRAFFIC,0.0,LOW,81.28.130.186,/var/log/concern/magnam.ppt.log,prometheus,,TRAFFIC: dbanerjee78 performed payment operation,FR,AUDIT_BASELINE_DEBI,palo_alto,11,4,1,0,0,48,0,0,0,0,0
2026-06-19T10:01:11Z,RISK-35.bank.internal,leah.mahoney,Audit,0.0,LOW,172.17.2.96,/var/log/provident/aut.odt.log,powershell.exe,,Audit log: read performed by leah.mahoney,SG,SEC_BASELINE_DESE,azure_ad,10,4,6,0,0,41,0,0,0,0,0
2026-11-05T22:00:46Z,PAYMENT-65,brandon.smith,THREAT,0.0,MEDIUM,135.248.65.156,,svchost.exe,,THREAT: brandon.smith performed transfer operation,,COMPLIANCE_BASELINE_RATI,palo_alto,22,3,11,0,1,50,0,0,0,0,0
2026-03-25T00:18:40Z,GW-87.bank.internal,benjamin.watts89,THREAT,0.0,LOW,138.168.30.210,,java.exe_v8.3,,THREAT: benjamin.watts89 performed transaction operation,Zurich,ANOMALY_BASELINE_DEBI,palo_alto,0,2,3,0,1,56,0,0,0,0,0
28/11/2023,FINANCE-06-sandbox,trading_user,SignIn,73.0,CRITICAL,78.106.254.175,C:\Users\achakrabarti\Documents\reprehenderit.ppt,tomcat9.exe_v1.2,,Sign-in activity for trading_user from IP 78.106.254.175,,GT_BRUTE_FORCE_URGENT_STEP,azure_ad,0,0,0,0,1,56,1,0,1,1,1
2026-11-05T04:54:57Z,CORE_BANK-85-prod,nihal.gaba,106023,0.0,CRITICAL,5.119.254.81,,lsass.exe,,106023: nihal.gaba performed transfer operation,HK,COMPLIANCE_HIGH_RISK_URGENT_DOLO,cisco_asa,4,3,11,0,1,47,0,0,0,1,1
2026-04-18T02:57:29Z,RISK-02,kerry_hari,ApplicationManagement,0.0,LOW,192.168.182.166,,svchost.exe,,ApplicationManagement: kerry_hari performed clearing operation,CH,ANOMALY_BASELINE_NATI,azure_ad,2,5,4,1,1,62,0,0,0,0,0
2026-09-25T20:14:21Z,MON-12,svc_backup_prod,ApplicationManagement,0.0,LOW,141.117.225.95,,lsass.exe,,ApplicationManagement: svc_backup_prod performed transaction operation,,AUDIT_BASELINE_PLAC,azure_ad,20,4,9,0,1,70,0,0,0,0,0
2026-10-14T07:31:11Z,GW-99,philip.mccarthy,ApplicationManagement,0.0,LOW,,C:\Windows\Temp\fire.mp4,systemd,,ApplicationManagement: philip.mccarthy performed payment operation,Sydney,AUDIT_BASELINE_REQU,azure_ad,7,2,10,0,1,66,0,0,0,0,0
2026-04-06T12:14:47Z,APP-77-dr.core.banking,wahab.williams45,Send,0.0,HIGH,23.189.88.73,,nginx.exe,,Send: wahab.williams45 performed swift operation,AE,COMPLIANCE_SUSPICIOUS_URGENT_EOS,office365,12,0,4,0,0,48,0,0,0,1,1
2026-07-10T01:15:34Z,TRADING-77-prod.core.banking,trading_user30,ConsoleLogin,0.0,LOW,171.90.158.92,,java.exe_v5.1,swift-gateway.sharaf.com:3306,ConsoleLogin: trading_user30 performed swift operation,US,THREAT_BASELINE_PRES,aws_cloudtrail,1,4,7,0,1,54,0,0,0,0,0
2026-05-06T09:33:29Z,TRADING-51,svc_deploy,Blocked,0.0,HIGH,10.5.150.129,,tomcat9.exe,,Blocked: svc_deploy performed transfer operation,AE,SEC_SUSPICIOUS_URGENT_SIMI,sentinel_one,9,2,5,0,0,48,0,0,0,1,1
2026-07-17T19:14:46Z,SWIFT-91.financial.local,debbie_thompson83,Send,0.0,MEDIUM,120.205.239.226,,cmd.exe,,Send: debbie_thompson83 performed reconciliation operation,"Sydney, AU",COMPLIANCE_BASELINE_QUO,office365,19,4,7,0,1,58,0,0,0,0,0
2026-04-12T09:51:13Z,HR-50-prod,ekansh_evans76,conn,0.0,LOW,193.66.170.196,,cmd.exe,,conn: ekansh_evans76 performed transaction operation,,SEC_BASELINE_TEMP,zeek,9,6,4,1,0,52,0,0,0,0,0
2026-09-20T08:01:54Z,HR-88,nicole.briggs,write_binary_dir,0.0,LOW,85.245.73.135,C:\Windows\System32\aliquam.jpeg,explorer.exe_v10.1,,write_binary_dir: nicole.briggs performed transfer operation,,AUDIT_BASELINE_IPSA,falco,8,6,9,1,0,60,0,0,0,0,0
2027-02-13T13:27:29Z,DC-33.secure.bank,svc_backup,FileDownloaded,0.0,LOW,176.155.107.213,C:\Users\compliance\Documents\increase.jpeg,cmd.exe,,FileDownloaded: svc_backup performed transfer operation,CA,SEC_BASELINE_LABO,office365,13,5,2,1,0,55,0,0,0,0,0
2027-02-04T13:09:07Z,TRADING-77.secure.bank,aarush.campbell,New-InboxRule,0.0,MEDIUM,222.6.57.87,,sqlservr.exe,CORE_BANK-59-uat:443,New-InboxRule: aarush.campbell performed swift operation,AE,THREAT_BASELINE_TEMP,office365,13,3,2,0,0,56,0,0,0,0,0
2026-04-19T00:22:00Z,CORE-80.bank.internal,peter.russo26,SQL_Injection,0.0,MEDIUM,172.16.131.62,/opt/banking/at/bin/consequatur.docx,chrome.exe,CRM-16-prod:8080,SQL_Injection: peter.russo26 performed balance operation,,GT_BASELINE_ENIM,cloud_waf,0,6,4,1,1,56,0,0,0,0,0
2026-11-04T12:21:31Z,CORE_BANK-47.secure.bank,svc_backup,106001,0.0,MEDIUM,80.96.31.251,C:\Windows\Temp\federal.docx,tomcat9.exe,,106001: svc_backup performed transfer operation�,CH,GT_BASELINE_EOS,cisco_asa,12,2,11,0,0,48,0,0,0,0,0
2026-12-16T12:40:37Z,HR-21,svc_deploy37,4698,0.0,MEDIUM,65.28.92.200,,systemd_v3.8,,4698: svc_deploy37 performed transaction operation,,THREAT_BASELINE_VELI,windows_security,12,2,12,0,0,50,0,0,0,0,0
2026-11-07T06:15:41Z,WKS-24,rchoudhry,302016,0.0,UNKNOWN,92.82.46.172,\\fileserver\share\Process\numquam.tiff,python.exe_v9.1,,302016: rchoudhry performed reconciliation operation,,COMPLIANCE_BASELINE_DOLO,cisco_asa,6,5,11,1,1,52,0,0,0,0,0
2027-01-28T22:39:10Z,PROXY-27-uat.bank.internal,siddharth.mckenzie60,Suspicious,0.0,LOW,192.168.87.234,C:\Windows\Temp\assumenda.json,sshd,,Suspicious: siddharth.mckenzie60 performed settlement operation,Singapore,COMPLIANCE_BASELINE_PERF,sentinel_one,22,3,1,0,1,63,0,0,0,0,0
2026-08-10T08:16:41Z,OPS-73-prod.bank.internal,yashoda_weber,TRAFFIC,0.0,LOW,172.27.237.178,,java.exe,WKS-95-dev.bank.internal:3306,TRAFFIC: yashoda_weber performed transaction operation,New York,ANOMALY_BASELINE_QUOS,palo_alto,8,0,8,0,0,54,0,0,0,0,0
2026-04-19T20:38:44Z,HR-14.bank.internal,jagdish.williams,106023,0.0,CRITICAL,192.168.5.199,,EXCEL.EXE_v8.4,,106023: jagdish.williams performed transfer operation,Singapore,THREAT_HIGH_RISK_URGENT_INCI,cisco_asa,20,6,4,1,1,53,0,0,0,1,1
2026-05-20T09:56:12Z,MON-58-sandbox,gavin.manning,FileDeleted,0.0,LOW,13.129.209.226,\\fileserver\share\Aperiam\dicta.html,svchost.exe,,FileDeleted: gavin.manning performed clearing operation,Tokyo,AUDIT_BASELINE_ISTE,sharepoint,9,2,5,0,0,55,0,0,0,0,0
2026-11-09T01:14:21Z,COMP-63-dev.core.banking,rnaidu,SQL_Injection,0.0,MEDIUM,222.204.207.116,/etc/maiores/sint.conf,nginx.exe_v2.1,,SQL_Injection: rnaidu performed transfer operation,,COMPLIANCE_BASELINE_ANIM,cloud_waf,1,0,11,0,1,50,0,0,0,0,0
2026-05-31T09:46:54Z,CRM-45,mmenon,SignIn,50.0,CRITICAL,107.228.103.135,,sqlservr.exe,,Sign-in activity for mmenon from IP 107.228.103.135,DE,SEC_BRUTE_FORCE_URGENT_ADIP,azure_ad,9,6,5,1,0,51,1,0,1,1,1
2026-09-29T08:18:40Z,CRM-69-uat,svc_etl,SQL_Injection,0.0,MEDIUM,172.18.187.129,,svchost.exe,CORE_BANK-13:22,SQL_Injection: svc_etl performed balance operation,Singapore,AUDIT_BASELINE_EA,cloud_waf,8,1,9,0,0,50,0,0,0,0,0
2026-04-27T20:53:53Z,OPS-84,matthew.agarwal,302016,0.0,HIGH,218.70.165.68,/etc/commodi/car.conf,kubelet_v9.0,,302016: matthew.agarwal performed transfer operation,,COMPLIANCE_SUSPICIOUS_URGENT_CUM,cisco_asa,20,0,4,0,1,52,0,0,0,1,1
2026-09-11T09:32:09Z,CORE-54.secure.bank,colin.schultz29,DeleteUser,0.0,MEDIUM,15.231.76.232,,chrome.exe,,DeleteUser: colin.schultz29 performed settlement operation,Paris,THREAT_BASELINE_ESSE,aws_cloudtrail,9,4,9,0,0,58,0,0,0,0,0
2026-04-24T01:46:00Z,CRM-23.financial.local,ahickman,Suspicious,0.0,HIGH,172.22.27.247,,WINWORD.EXE,,Suspicious: ahickman performed payment operation,"Paris, FR",GT_SUSPICIOUS_URGENT_QUAS,sentinel_one,1,4,4,0,1,48,0,0,0,1,1
2026-12-19T07:12:37Z,FS-73.bank.internal,jjohnston23,FileDownloaded,0.0,MEDIUM,2.18.25.134,,java.exe,,FileDownloaded: jjohnston23 performed payment operation,"Zurich, CH",COMPLIANCE_BASELINE_SENS,office365,7,5,12,1,1,55,0,0,0,0,0
2026-04-24T10:22:41Z,COMP-79-sandbox,tina_barry,Prevention,0.0,HIGH,137.241.189.176,C:\Users\dhriti_datta\Documents\ipsum.wav,prometheus,,Prevention: tina_barry performed reconciliation operation,,SEC_SUSPICIOUS_URGENT_IT,crowdstrike,10,4,4,0,0,57,0,0,0,1,1
2026-09-03T02:05:43Z,CRM-33-prod,sysadmin6,ssl,0.0,HIGH,172.24.180.176,,sshd,,ssl: sysadmin6 performed transfer operation,CA,SEC_SUSPICIOUS_URGENT_CONS,zeek,2,3,9,0,1,43,0,0,0,1,1
2026-12-10T10:26:46Z,DC-22.bank.internal,kkibe70,ConsoleLogin,0.0,LOW,19.68.180.205,C:\Windows\System32\tree.key,lsass.exe_v6.9,PROXY-62.bank.internal:1433,ConsoleLogin: kkibe70 performed balance operation,,COMPLIANCE_BASELINE_LABO,aws_cloudtrail,10,3,12,0,0,49,0,0,0,0,0
2026-04-18T07:12:43Z,PAY-87-dev.financial.local,,job_execution,0.0,LOW,10.129.191.2,,docker,,job_execution: svc_backup_prod performed clearing operation,,GT_BASELINE_MODI,github_actions,7,5,4,1,1,59,0,0,0,0,0
2026-12-14T09:45:08Z,CORE-15.bank.internal,falguni.daniels,FileUploaded,0.0,MEDIUM,192.230.235.132,/opt/banking/similique/bin/quod.webm,python.exe_v5.8,payment-api.brady-brown.org:1433,FileUploaded: falguni.daniels performed balance operation,,COMPLIANCE_BASELINE_QUI,sharepoint,9,0,12,0,0,57,0,0,0,0,0
2026-12-13T01:43:04Z,PAYMENT-74,ansh.price16,4625,10.0,LOW,219.50.137.46,,explorer.exe,DC-82:27017,"An account failed to log on. Account: ansh.price16, Source IP: 219.50.137.46",,ANOMALY_SINGLE_FAIL_MILI,windows_security,1,6,12,1,1,76,1,1,1,0,0
2026-07-24T23:13:51Z,DC-57-prod,martyn.wells74,workflow_run,0.0,LOW,10.199.24.126,,tomcat9.exe,core-bank.martin.info:5432,workflow_run: martyn.wells74 performed settlement operation,,ANOMALY_BASELINE_SOCI,github_actions,23,4,7,0,1,59,0,0,0,0,0
2026-04-19T21:56:22Z,CORE_BANK-51.core.banking,mbaker,conn,0.0,LOW,192.168.202.14,,sshd,,conn: mbaker performed transfer operation,Mumbai,COMPLIANCE_BASELINE_ULLA,zeek,21,6,4,1,1,41,0,0,0,0,0
2026-05-18T09:18:03Z,FINANCE-52.bank.internal,svc_archive27,4648,0.0,CRITICAL,21.55.188.80,,cmd.exe,GW-02:8443,4648: svc_archive27 performed balance operation,,GT_HIGH_RISK_URGENT_ATTE,windows_security,9,0,5,0,0,47,0,0,0,1,1
2026-10-26T08:36:05Z,DC-40.financial.local,hannah_bell,106023,0.0,LOW,174.104.97.182,,,ATM-42.core.banking:27017,106023: hannah_bell performed clearing operation,,SEC_BASELINE_ITAQ,cisco_asa,8,0,10,0,0,48,0,0,0,0,0
2026-09-27T14:33:42Z,PAYMENT-43.bank.internal,advay_bishop,10,0.0,MEDIUM,,,cmd.exe,DB-05:445,Process accessed: cmd.exe accessed cmd.exe,SG,THREAT_BASELINE_CONS,sysmon,14,6,9,1,0,42,0,0,0,0,0
2026-08-26T10:41:44Z,COMP-73,chatura.aurora,ConsoleLogin,0.0,LOW,202.125.80.42,Z:\Finance\2026-03-10\relate.png,lsass.exe,PROXY-74:3389,ConsoleLogin: chatura.aurora performed reconciliation operation,Hong Kong,AUDIT_BASELINE_SEQU,aws_cloudtrail,10,2,8,0,0,63,0,0,0,0,0
2026-04-22T03:29:18Z,CORE_BANK-95,sally_sunder,302015,0.0,MEDIUM,172.171.71.208,,explorer.exe_v3.4,,302015: sally_sunder performed swift operation,US,AUDIT_BASELINE_QUID,cisco_asa,3,2,4,0,1,46,0,0,0,0,0
2026-05-14T14:49:11Z,CORE_BANK-83-uat,kathleen_jones,CreateAccessKey,0.0,LOW,57.13.14.11,,sshd,FINANCE-73.bank.internal:445,CreateAccessKey: kathleen_jones performed audit operation,,COMPLIANCE_BASELINE_INVE,aws_cloudtrail,14,3,5,0,0,57,0,0,0,0,0
2026-06-13T02:24:28Z,HR-78.bank.internal,sghose,PROCTITLE,0.0,LOW,178.211.35.158,,cmd.exe,,PROCTITLE: sghose performed payment operation,Dubai,SEC_BASELINE_QUI,auditd,2,5,6,1,1,45,0,0,0,0,0
2026-09-04T01:56:21Z,CORE-12,tnatarajan,CreateUser,0.0,LOW,172.29.185.23,/var/log/iusto/response.xls.log,cmd.exe,core-bank.hunt.com:27017,CreateUser: tnatarajan performed settlement operation,,GT_BASELINE_CONS,aws_cloudtrail,1,4,9,0,1,53,0,0,0,0,0
2026-07-30T04:55:41Z,HR-40-uat.core.banking,george_reyes,SYSCALL,0.0,MEDIUM,125.52.221.67,,,PAY-68.secure.bank:22,SYSCALL: george_reyes performed settlement operation,,COMPLIANCE_BASELINE_QUIA,auditd,4,3,7,0,1,52,0,0,0,0,0
2026-05-28T00:39:52Z,CRM-47-dr,dmayo,DeleteUser,0.0,CRITICAL,172.20.154.40,Z:\Finance\2026-01-03\ex.jpeg,WINWORD.EXE,,DeleteUser: dmayo performed transaction operation,,GT_HIGH_RISK_URGENT_IPSA,aws_cloudtrail,0,3,5,0,1,49,0,0,0,1,1
2027-01-30T10:13:55Z,FS-66.bank.internal,jacob_jones,Threat,0.0,HIGH,172.18.105.184,,powershell.exe,WEB-50:27017,Threat: jacob_jones performed balance operation,,THREAT_SUSPICIOUS_URGENT_SUNT,sentinel_one,10,5,1,1,0,47,0,0,0,1,1
2026-06-12T20:05:14Z,HR-85.core.banking,gallen,Quarantine,0.0,MEDIUM,206.24.2.80,,kubelet,BRANCH-18-prod.secure.bank:22,Quarantine: gallen performed payment operation,IN,GT_BASELINE_THRO,crowdstrike,20,4,6,0,1,46,0,0,0,0,0
2026-09-23T16:09:46Z,PAYMENT-15-dev.core.banking,christine_long,SQL_Injection,0.0,MEDIUM,132.138.45.97,,kubelet_v3.0,,SQL_Injection: christine_long performed settlement operation,DE,COMPLIANCE_BASELINE_NEMO,cloud_waf,16,2,9,0,0,60,0,0,0,0,0
2026-12-22T06:57:26Z,TRADING-02-uat.financial.local,svc_monitor14,THREAT,0.0,MEDIUM,202.223.194.90,,sqlservr.exe_v2.1,,THREAT: svc_monitor14 performed payment operation,,AUDIT_BASELINE_TRY,palo_alto,6,1,12,0,1,49,0,0,0,0,0
,AUDIT-90-dev,gail_robinson43,ConsoleLogin,0.0,LOW,85.61.62.33,,cmd.exe,GW-52.secure.bank:445,ConsoleLogin: gail_robinson43 performed balance operation,Dubai,AUDIT_BASELINE_LOCA,aws_cloudtrail,0,0,0,0,1,57,0,0,0,0,0
2027-02-05T20:36:10Z,DC-71,erin.tripathi,SignIn,90.0,CRITICAL,172.16.25.223,,kubelet,,Sign-in activity for erin.tripathi from IP 172.16.25.223,"Mumbai, IN",SEC_BRUTE_FORCE_URGENT_QUIA,azure_ad,20,4,2,0,1,56,1,0,1,1,1
2027-02-02T23:33:11Z,ATM-07-prod.bank.internal,david_kelly,4688,0.0,CRITICAL,75.61.77.73,,java.exe,,"A new process was created. Process: java.exe, Command line: netstat -tulpn | grep LISTEN",,THREAT_HIGH_RISK_URGENT_ADUL,windows_security,23,1,2,0,1,88,0,0,0,1,1
2027-01-17T07:53:02Z,ATM-17.bank.internal,nblack,Threat,0.0,HIGH,192.168.81.191,\\fileserver\share\Pm\quae.wav,chrome.exe_v3.4,CORE_BANK-23:80,Threat: nblack performed payment operation,"Tokyo, JP",COMPLIANCE_SUSPICIOUS_URGENT_EST,sentinel_one,7,6,1,1,1,42,0,0,0,1,1
2026-03-25T20:04:59Z,BRANCH-31,brian_james,Prevention,0.0,CRITICAL,10.106.94.75,C:\Users\dshah\Documents\newspaper.html,cmd.exe_v7.1,CRM-38-dev.financial.local:8080,Prevention: brian_james performed transfer operation,"Hong Kong, HK",SEC_HIGH_RISK_URGENT_OK,crowdstrike,20,2,3,0,1,52,0,0,0,1,1
2026-06-08T01:11:35Z,PROXY-53-uat.financial.local,settlement,THREAT,0.0,LOW,125.159.188.17,,lsass.exe,HR-11:80,THREAT: settlement performed settlement operation,,SEC_BASELINE_OFFI,palo_alto,1,0,6,0,1,49,0,0,0,0,0
2027-01-05T03:16:37Z,PAYMENT-55.secure.bank,domain_admin,XSS,0.0,LOW,192.168.19.103,C:\Windows\Temp\cumque.json,sqlservr.exe_v7.4,,XSS: domain_admin performed balance operation,Dubai,COMPLIANCE_BASELINE_PLAC,cloud_waf,3,1,1,0,1,45,0,0,0,0,0
2027-01-24T19:33:25Z,SWIFT-93.secure.bank,svc_reporting_prod,Detection,0.0,LOW,10.99.42.55,,powershell.exe,ledger.dube.org:8443,Detection: svc_reporting_prod performed payment operation,,GT_BASELINE_TEMP,crowdstrike,19,6,1,1,1,57,0,0,0,0,0
2026-04-22T23:07:52Z,APP-81,amber.lutz,4625,67.0,CRITICAL,192.168.27.233,C:\Windows\System32\cumque.mov,lsass.exe,,"An account failed to log on. Account: amber.lutz, Source IP: 192.168.27.233",Zurich,GT_BRUTE_FORCE_URGENT_CONS,windows_security,23,2,4,0,1,75,1,1,1,1,1
2027-01-17T22:33:18Z,TRADING-15-dev,svc_secrets,shell_in_container,0.0,MEDIUM,18.217.4.24,,svchost.exe,,shell_in_container: svc_secrets performed clearing operation,,COMPLIANCE_BASELINE_SINT,falco,22,6,1,1,1,60,0,0,0,0,0
2026-07-13T10:46:16Z,BRANCH-90.bank.internal,oeshi_smith,THREAT,0.0,MEDIUM,209.2.89.240,,svchost.exe,,THREAT: oeshi_smith performed balance operation,Singapore,THREAT_BASELINE_QUAM,palo_alto,10,0,7,0,0,47,0,0,0,0,0
2026-05-17T01:08:54Z,DC-83-prod.core.banking,lrandhawa,XSS,0.0,LOW,128.30.132.236,,OUTLOOK.EXE,COMP-06-sandbox.financial.local:1433,XSS: lrandhawa performed clearing operation,,GT_BASELINE_ANIM,cloud_waf,1,6,5,1,1,43,0,0,0,0,0
2026-06-21T06:46:54Z,FINANCE-89-uat,qpritchard,Detection,0.0,HIGH,60.154.24.104,,OUTLOOK.EXE_v9.0,,Detection: qpritchard performed payment operation,CH,SEC_SUSPICIOUS_URGENT_EXPE,crowdstrike,6,6,6,1,1,49,0,0,0,1,1
2027-01-03T18:57:10Z,MON-14-uat,srichards,TRAFFIC,0.0,CRITICAL,113.53.237.108,C:\Windows\Temp\occaecati.avi,systemd,,TRAFFIC: srichards performed audit operation,CH,GT_HIGH_RISK_URGENT_MINU,palo_alto,18,6,1,1,0,44,0,0,0,1,1
2026-08-16T05:45:53Z,CORE_BANK-57,charles_bell,PATH,0.0,LOW,192.168.98.176,,systemd_v4.7,CORE-95.bank.internal:22,PATH: charles_bell performed transaction operation,Dubai,THREAT_BASELINE_POSS,auditd,5,6,8,1,1,50,0,0,0,0,0
2026-06-05T19:35:55Z,COMP-99.bank.internal,odika.harvey,FileDownloaded,0.0,HIGH,134.130.25.0,,tomcat9.exe,ledger.karan.net:1433,FileDownloaded: odika.harvey performed balance operation,London,THREAT_SUSPICIOUS_URGENT_PRAE,sharepoint,19,4,6,0,1,56,0,0,0,1,1
2026-12-30T03:26:34Z,OPS-22-sandbox,margaret.day89,PROCTITLE,0.0,HIGH,10.30.14.28,,svchost.exe,DB-17:443,PROCTITLE: margaret.day89 performed transaction operation,,AUDIT_SUSPICIOUS_URGENT_EDGE,auditd,3,2,12,0,1,57,0,0,0,1,1
2026-04-06T03:27:31Z,FINANCE-73-sandbox,hugh_king,Send,0.0,LOW,64.102.197.26,,kubelet_v9.7,,Send: hugh_king performed swift operation,"Frankfurt, DE",AUDIT_BASELINE_WIFE,office365,3,0,4,0,1,41,0,0,0,0,0
2026-12-16T00:33:42Z,FINANCE-90.secure.bank,latkinson,workflow_run,0.0,HIGH,112.218.191.8,,systemd,GW-70.secure.bank:22,workflow_run: latkinson performed transfer operation,Mumbai,GT_SUSPICIOUS_URGENT_CUMQ,github_actions,0,2,12,0,1,52,0,0,0,1,1
2026-04-03T05:55:22Z,DB-33.core.banking,nicholas.santiago,TRAFFIC,0.0,LOW,23.71.166.91,,java.exe,,TRAFFIC: nicholas.santiago performed swift operation,"Frankfurt, DE",THREAT_BASELINE_OFFI,palo_alto,5,4,4,0,1,52,0,0,0,0,0
2026-10-11T02:43:55Z,PROXY-93-prod.bank.internal,john_bhagat,13,0.0,LOW,4.195.207.158,,prometheus,WEB-06.core.banking:3389,13: john_bhagat performed balance operation,,ANOMALY_BASELINE_NISI,sysmon,2,6,10,1,1,43,0,0,0,0,0
2026-08-30T23:58:47Z,PROXY-51,frances_davis21,ConsoleLogin,0.0,MEDIUM,165.154.217.81,,java.exe,,ConsoleLogin: frances_davis21 performed settlement operation,London,GT_BASELINE_PRAE,aws_cloudtrail,23,6,8,1,1,60,0,0,0,0,0
2026-06-25T23:48:04Z,APP-20-uat,cheryl_lee,Detection,0.0,MEDIUM,170.177.140.78,\\fileserver\share\Nesciunt\corrupti.css,sqlservr.exe_v2.1,ATM-98:22,Detection: cheryl_lee performed audit operation,,GT_BASELINE_VELI,crowdstrike,23,3,6,0,1,47,0,0,0,0,0
2026-11-23T05:20:00Z,CRM-75-sandbox.core.banking,adrian_palmer,Audit,0.0,HIGH,192.168.182.9,Z:\Finance\2026-01-08\daughter.json,powershell.exe,APP-21:8080,Audit log: modify performed by adrian_palmer,CA,AUDIT_SUSPICIOUS_URGENT_ID,azure_ad,5,0,11,0,1,44,0,0,0,1,1
2027-01-11T21:03:33Z,WEB-41-uat,krishna_wilcox,Prevention,0.0,LOW,192.168.55.1,,,,Prevention: krishna_wilcox performed payment operation,,THREAT_BASELINE_DELE,crowdstrike,21,0,1,0,1,54,0,0,0,0,0
2026-08-06T21:13:50Z,BRANCH-64.core.banking,bhavani.rogers,read_sensitive_file,0.0,LOW,192.168.250.65,,lsass.exe,FINANCE-94:3389,read_sensitive_file: bhavani.rogers performed transaction operation,IN,SEC_BASELINE_REAL,falco,21,3,8,0,1,67,0,0,0,0,0
2026-08-07T12:24:44Z,BRANCH-45.secure.bank,dipta_nicholson,write_binary_dir,0.0,LOW,166.119.23.139,,kubelet,,write_binary_dir: dipta_nicholson performed clearing operation,US,GT_BASELINE_FIRE,falco,12,4,8,0,0,62,0,0,0,0,0
2026-07-17T01:05:26Z,PAYMENT-83,gauri.ahuja9,FileDeleted,0.0,LOW,30.113.228.128,,WINWORD.EXE,,FileDeleted: gauri.ahuja9 performed transfer operation,SG,THREAT_BASELINE_SENS,sharepoint,1,4,7,0,1,54,0,0,0,0,0
2027-01-15T14:03:39Z,DC-67.bank.internal,compliance68,FileDeleted,0.0,LOW,192.168.218.165,,EXCEL.EXE,DB-50-sandbox:27017,FileDeleted: compliance68 performed payment operation,,SEC_BASELINE_DEAL,sharepoint,14,4,1,0,0,53,0,0,0,0,0
2026-04-05T02:50:45Z,PAYMENT-68-dev.core.banking,gbaral,SignIn,54.0,CRITICAL,78.29.39.233,,svchost.exe_v7.9,,Sign-in activity for gbaral from IP 78.29.39.233,Toronto,THREAT_BRUTE_FORCE_URGENT_OFFI,azure_ad,2,6,4,1,1,48,1,0,1,1,1
2026-04-12T16:28:27Z,WEB-72.core.banking,internal_audit95,MailItemsAccessed,0.0,LOW,10.94.250.137,,docker,,MailItemsAccessed: internal_audit95 performed swift operation,,AUDIT_BASELINE_REPE,office365,16,6,4,1,0,61,0,0,0,0,0
2027-02-16T05:48:29Z,BRANCH-66-prod.core.banking,,FileDownloaded,0.0,LOW,84.211.136.6,,sshd,ATM-34.core.banking:3306,FileDownloaded: pperez52 performed balance operation,,THREAT_BASELINE_EXER,sharepoint,5,1,2,0,1,52,0,0,0,0,0
2026-10-01T00:37:34Z,TRADING-81,karen.sampath,Audit,0.0,LOW,172.17.24.202,,lsass.exe,payment-api.walker-atkinson.com:445,Audit log: read performed by karen.sampath,"Sydney, AU",ANOMALY_BASELINE_ASSU,azure_ad,0,3,10,0,1,42,0,0,0,0,0
2026-11-25T01:11:42Z,MON-23-uat.core.banking,sysadmin,shell_in_container,0.0,LOW,198.167.188.81,/var/log/natus/rerum.avi.log,sshd,WKS-84:3306,shell_in_container: sysadmin performed payment operation,Zurich,AUDIT_BASELINE_PORR,falco,1,2,11,0,1,56,0,0,0,0,0
2026-04-23T10:26:36Z,CORE-91.bank.internal,areynolds59,shell_in_container,0.0,LOW,5.220.155.210,,cmd.exe,,shell_in_container: areynolds59 performed audit operation,London,COMPLIANCE_BASELINE_ILLU,falco,10,3,4,0,0,57,0,0,0,0,0
2026-06-30T15:34:16Z,FS-02,evala,3,0.0,LOW,172.30.91.12,/opt/banking/surface/bin/success.jpeg,,,Network connection: sqlservr.exe connected to ,,SEC_BASELINE_IN,sysmon,15,1,6,0,0,46,0,0,0,0,0
2026-09-13T06:40:34Z,SWIFT-67-uat.secure.bank,svc_replication_prod,12,0.0,HIGH,109.101.233.43,/opt/banking/me/bin/vero.webm,prometheus,,12: svc_replication_prod performed clearing operation,,THREAT_SUSPICIOUS_URGENT_CONC,sysmon,6,6,9,1,1,53,0,0,0,1,1
